Transaction ID,Product ID,Customer ID,Order Date,Quantity,Unit Price,Total Amount,Order Status
56319,3043,10422,2024-07-31 00:11:41.180154,2,13.0,26.0,Completed
56320,3020,10948,2024-07-30 00:11:41.180154,2,99.0,198.0,Completed
56321,3048,10243,2024-08-07 00:11:41.180154,1,30.0,30.0,Completed
56322,3002,10513,2024-07-31 00:11:41.180154,2,40.0,80.0,Completed
56323,3001,10468,2024-08-11 00:11:41.180154,1,449.0,449.0,Completed
56324,3017,10713,2024-07-29 00:11:41.180154,4,22.0,88.0,Completed
56325,3027,10076,2024-07-29 00:11:41.180154,1,60.0,60.0,Completed
56326,3029,10194,2024-07-21 00:11:41.180154,3,49.0,147.0,Completed
56327,3020,10211,2024-07-24 00:11:41.180154,3,99.0,297.0,Completed
56328,3005,10741,2024-07-23 00:11:41.180154,5,100.0,500.0,Completed
56329,3007,10193,2024-07-19 00:11:41.180154,2,250.0,500.0,Cancelled
56330,3042,10545,2024-07-22 00:11:41.180154,1,16.0,16.0,Completed
56331,3043,10212,2024-07-21 00:11:41.180154,1,13.0,13.0,Completed
56332,3031,10852,2024-07-16 00:11:41.180154,5,35.0,175.0,Completed
56333,3030,10938,2024-08-06 00:11:41.180154,2,14.0,28.0,Completed
56334,3027,10506,2024-08-11 00:11:41.180154,4,60.0,240.0,Completed
56335,3007,10351,2024-08-02 00:11:41.180154,4,250.0,1000.0,Completed
56336,3019,10231,2024-07-30 00:11:41.180154,4,20.0,80.0,Completed
56337,3032,10056,2024-07-28 00:11:41.180154,1,19.0,19.0,Completed
56338,3023,10258,2024-07-26 00:11:41.180154,1,20.0,20.0,Completed
56339,3001,10646,2024-08-03 00:11:41.180154,3,449.0,1347.0,Cancelled
56340,3047,10513,2024-07-29 00:11:41.180154,2,279.0,558.0,Completed
56341,3042,10942,2024-07-24 00:11:41.180154,3,16.0,48.0,Completed
56342,3010,10390,2024-08-12 00:11:41.180154,2,19.0,38.0,Completed
56343,3028,10698,2024-08-03 00:11:41.180154,2,35.0,70.0,Completed
56344,3046,10474,2024-07-23 00:11:41.180154,4,35.0,140.0,Completed
56345,3004,10501,2024-08-03 00:11:41.180154,2,45.0,90.0,Completed
56346,3021,10258,2024-08-09 00:11:41.180154,4,45.0,180.0,Completed
56347,3020,10438,2024-07-21 00:11:41.180154,1,99.0,99.0,Completed
56348,3018,10452,2024-08-11 00:11:41.180154,5,30.0,150.0,Completed
56349,3041,10716,2024-07-23 00:11:41.180154,5,18.0,90.0,Completed
56350,3017,10938,2024-08-07 00:11:41.180154,4,22.0,88.0,Cancelled
56351,3002,10316,2024-07-21 00:11:41.180154,4,40.0,160.0,Completed
56352,3002,10053,2024-07-19 00:11:41.180154,5,40.0,200.0,Cancelled
56353,3001,10482,2024-08-05 00:11:41.180154,3,449.0,1347.0,Completed
56354,3018,10524,2024-08-11 00:11:41.180154,5,30.0,150.0,Completed
56355,3034,10179,2024-08-11 00:11:41.180154,2,17.0,34.0,Completed
56356,3007,10759,2024-07-30 00:11:41.180154,4,250.0,1000.0,Completed
56357,3029,10990,2024-08-11 00:11:41.180154,3,49.0,147.0,Completed
56358,3032,10944,2024-08-02 00:11:41.180154,2,19.0,38.0,Completed
56359,3010,10198,2024-08-03 00:11:41.180154,2,19.0,38.0,Completed
56360,3027,10869,2024-08-08 00:11:41.180154,5,60.0,300.0,Completed
56361,3031,10716,2024-08-08 00:11:41.180154,4,35.0,140.0,Completed
56362,3020,10436,2024-07-29 00:11:41.180154,5,99.0,495.0,Completed
56363,3014,10518,2024-08-08 00:11:41.180154,4,48.0,192.0,Completed
56364,3028,10829,2024-08-12 00:11:41.180154,4,35.0,140.0,Completed
56365,3049,10465,2024-08-02 00:11:41.180154,1,10.0,10.0,Completed
56366,3019,10368,2024-08-03 00:11:41.180154,1,20.0,20.0,Completed
56367,3017,10478,2024-07-21 00:11:41.180154,1,22.0,22.0,Completed
56368,3020,10552,2024-07-27 00:11:41.180154,1,99.0,99.0,Completed
56369,3003,10193,2024-07-17 00:11:41.180154,5,110.0,550.0,Completed
56370,3024,10898,2024-08-03 00:11:41.180154,5,12.0,60.0,Completed
56371,3014,10674,2024-07-21 00:11:41.180154,2,48.0,96.0,Completed
56372,3005,10616,2024-07-23 00:11:41.180154,2,100.0,200.0,Completed
56373,3020,10108,2024-07-21 00:11:41.180154,1,99.0,99.0,Completed
56374,3001,10575,2024-07-17 00:11:41.180154,1,449.0,449.0,Completed
56375,3018,10121,2024-07-27 00:11:41.180154,3,30.0,90.0,Completed
56376,3004,10087,2024-08-08 00:11:41.180154,5,45.0,225.0,Completed
56377,3001,10509,2024-07-26 00:11:41.180154,3,449.0,1347.0,Completed
56378,3040,10396,2024-08-03 00:11:41.180154,4,70.0,280.0,Completed
56379,3045,10559,2024-08-04 00:11:41.180154,2,129.0,258.0,Completed
56380,3007,10095,2024-07-22 00:11:41.180154,2,250.0,500.0,Completed
56381,3023,10412,2024-07-28 00:11:41.180154,2,20.0,40.0,Completed
56382,3011,10183,2024-07-20 00:11:41.180154,4,140.0,560.0,Completed
56383,3021,10990,2024-07-27 00:11:41.180154,1,45.0,45.0,Completed
56384,3020,10535,2024-08-11 00:11:41.180154,2,99.0,198.0,Completed
56385,3011,10685,2024-07-18 00:11:41.180154,3,140.0,420.0,Completed
56386,3032,10314,2024-07-30 00:11:41.180154,1,19.0,19.0,Completed
56387,3005,10105,2024-07-28 00:11:41.180154,5,100.0,500.0,Completed
56388,3001,10973,2024-08-04 00:11:41.180154,5,449.0,2245.0,Completed
56389,3037,10273,2024-07-20 00:11:41.180154,1,199.0,199.0,Completed
56390,3030,10406,2024-07-22 00:11:41.180154,4,14.0,56.0,Completed
56391,3021,10632,2024-07-25 00:11:41.180154,4,45.0,180.0,Completed
56392,3020,10034,2024-07-18 00:11:41.180154,2,99.0,198.0,Completed
56393,3021,10799,2024-08-04 00:11:41.180154,2,45.0,90.0,Completed
56394,3020,10514,2024-08-03 00:11:41.180154,1,99.0,99.0,Cancelled
56395,3017,10268,2024-08-04 00:11:41.180154,3,22.0,66.0,Completed
56396,3021,10071,2024-07-21 00:11:41.180154,2,45.0,90.0,Completed
56397,3022,10167,2024-08-07 00:11:41.180154,1,50.0,50.0,Completed
56398,3032,10893,2024-07-27 00:11:41.180154,4,19.0,76.0,Completed
56399,3034,10685,2024-07-20 00:11:41.180154,4,17.0,68.0,Completed
56400,3016,10246,2024-07-26 00:11:41.180154,4,60.0,240.0,Completed
56401,3018,10074,2024-08-05 00:11:41.180154,5,30.0,150.0,Completed
56402,3016,10689,2024-07-19 00:11:41.180154,4,60.0,240.0,Cancelled
56403,3023,10544,2024-08-04 00:11:41.180154,1,20.0,20.0,Completed
56404,3020,10397,2024-08-10 00:11:41.180154,4,99.0,396.0,Completed
56405,3044,10362,2024-08-03 00:11:41.180154,1,45.0,45.0,Completed
56406,3032,10213,2024-07-24 00:11:41.180154,5,19.0,95.0,Completed
56407,3044,10671,2024-07-17 00:11:41.180154,3,45.0,135.0,Completed
56408,3034,10971,2024-07-18 00:11:41.180154,1,17.0,17.0,Completed
56409,3048,10184,2024-08-12 00:11:41.180154,2,30.0,60.0,Completed
56410,3029,10569,2024-07-26 00:11:41.180154,1,49.0,49.0,Completed
56411,3048,10406,2024-08-08 00:11:41.180154,2,30.0,60.0,Completed
56412,3007,10428,2024-08-05 00:11:41.180154,5,250.0,1250.0,Completed
56413,3001,10249,2024-08-06 00:11:41.180154,2,449.0,898.0,Completed
56414,3025,10808,2024-07-31 00:11:41.180154,4,10.0,40.0,Completed
56415,3050,10468,2024-07-24 00:11:41.180154,2,75.0,150.0,Completed
56416,3019,10523,2024-07-27 00:11:41.180154,2,20.0,40.0,Completed
56417,3008,10281,2024-07-18 00:11:41.180154,2,28.0,56.0,Completed
56418,3022,10187,2024-08-05 00:11:41.180154,3,50.0,150.0,Completed
56419,3030,10092,2024-08-10 00:11:41.180154,5,14.0,70.0,Completed
56420,3013,10721,2024-08-08 00:11:41.180154,2,179.0,358.0,Completed
56421,3034,10198,2024-07-31 00:11:41.180154,5,17.0,85.0,Completed
56422,3048,10689,2024-07-31 00:11:41.180154,4,30.0,120.0,Completed
56423,3044,10386,2024-07-22 00:11:41.180154,2,45.0,90.0,Completed
56424,3012,10402,2024-08-03 00:11:41.180154,2,50.0,100.0,Completed
56425,3014,10451,2024-07-27 00:11:41.180154,1,48.0,48.0,Completed
56426,3016,10367,2024-07-30 00:11:41.180154,3,60.0,180.0,Completed
56427,3017,10108,2024-07-17 00:11:41.180154,3,22.0,66.0,Completed
56428,3004,10293,2024-08-10 00:11:41.180154,5,45.0,225.0,Cancelled
56429,3036,10653,2024-08-01 00:11:41.180154,5,17.0,85.0,Completed
56430,3016,10654,2024-07-21 00:11:41.180154,5,60.0,300.0,Completed
56431,3043,10273,2024-08-07 00:11:41.180154,4,13.0,52.0,Completed
56432,3046,10444,2024-08-10 00:11:41.180154,4,35.0,140.0,Completed
56433,3001,10194,2024-07-24 00:11:41.180154,5,449.0,2245.0,Completed
56434,3050,10204,2024-08-06 00:11:41.180154,2,75.0,150.0,Completed
56435,3034,10034,2024-07-22 00:11:41.180154,3,17.0,51.0,Completed
56436,3022,10893,2024-07-18 00:11:41.180154,3,50.0,150.0,Completed
56437,3017,10204,2024-07-21 00:11:41.180154,5,22.0,110.0,Completed
56438,3022,10227,2024-07-16 00:11:41.180154,3,50.0,150.0,Completed
56439,3014,10270,2024-07-27 00:11:41.180154,2,48.0,96.0,Completed
56440,3028,10122,2024-07-30 00:11:41.180154,3,35.0,105.0,Completed
56441,3003,10619,2024-07-22 00:11:41.180154,4,110.0,440.0,Completed
56442,3028,10081,2024-07-18 00:11:41.180154,1,35.0,35.0,Completed
56443,3011,10128,2024-07-24 00:11:41.180154,2,140.0,280.0,Completed
56444,3001,10628,2024-08-03 00:11:41.180154,5,449.0,2245.0,Completed
56445,3024,10329,2024-08-10 00:11:41.180154,1,12.0,12.0,Completed
56446,3025,10717,2024-07-28 00:11:41.180154,4,10.0,40.0,Completed
56447,3019,10531,2024-07-17 00:11:41.180154,4,20.0,80.0,Completed
56448,3002,10250,2024-07-16 00:11:41.180154,4,40.0,160.0,Completed
56449,3044,10632,2024-08-03 00:11:41.180154,1,45.0,45.0,Completed
56450,3028,10119,2024-07-21 00:11:41.180154,2,35.0,70.0,Completed
56451,3005,10514,2024-08-05 00:11:41.180154,3,100.0,300.0,Completed
56452,3021,10419,2024-08-04 00:11:41.180154,2,45.0,90.0,Completed
56453,3021,10258,2024-08-03 00:11:41.180154,1,45.0,45.0,Completed
56454,3002,10575,2024-08-09 00:11:41.180154,3,40.0,120.0,Completed
56455,3027,10863,2024-07-21 00:11:41.180154,5,60.0,300.0,Completed
56456,3039,10999,2024-08-11 00:11:41.180154,3,399.0,1197.0,Completed
56457,3036,10576,2024-08-03 00:11:41.180154,1,17.0,17.0,Completed
56458,3007,10397,2024-08-07 00:11:41.180154,1,250.0,250.0,Completed
56459,3042,10220,2024-08-01 00:11:41.180154,1,16.0,16.0,Cancelled
56460,3015,10250,2024-08-06 00:11:41.180154,4,35.0,140.0,Completed
56461,3047,10464,2024-07-24 00:11:41.180154,4,279.0,1116.0,Completed
56462,3002,10365,2024-08-11 00:11:41.180154,4,40.0,160.0,Completed
56463,3020,10912,2024-08-12 00:11:41.180154,4,99.0,396.0,Completed
56464,3027,10367,2024-07-22 00:11:41.180154,3,60.0,180.0,Completed
56465,3010,10369,2024-08-03 00:11:41.180154,1,19.0,19.0,Completed
56466,3037,10383,2024-07-21 00:11:41.180154,4,199.0,796.0,Completed
56467,3028,10815,2024-07-18 00:11:41.180154,4,35.0,140.0,Cancelled
56468,3001,10632,2024-08-12 00:11:41.180154,2,449.0,898.0,Completed
56469,3027,10585,2024-07-22 00:11:41.180154,1,60.0,60.0,Completed
56470,3020,10325,2024-07-16 00:11:41.180154,1,99.0,99.0,Completed
56471,3007,10806,2024-07-29 00:11:41.180154,1,250.0,250.0,Completed
56472,3050,10051,2024-08-07 00:11:41.180154,2,75.0,150.0,Completed
56473,3044,10861,2024-07-24 00:11:41.180154,3,45.0,135.0,Completed
56474,3012,10501,2024-07-30 00:11:41.180154,2,50.0,100.0,Cancelled
56475,3023,10393,2024-08-06 00:11:41.180154,4,20.0,80.0,Completed
56476,3013,10484,2024-07-31 00:11:41.180154,3,179.0,537.0,Cancelled
56477,3037,10659,2024-07-29 00:11:41.180154,1,199.0,199.0,Completed
56478,3046,10013,2024-07-25 00:11:41.180154,5,35.0,175.0,Completed
56479,3015,10863,2024-08-11 00:11:41.180154,1,35.0,35.0,Completed
56480,3039,10428,2024-07-31 00:11:41.180154,1,399.0,399.0,Completed
56481,3021,10337,2024-08-01 00:11:41.180154,1,45.0,45.0,Completed
56482,3017,10135,2024-08-11 00:11:41.180154,1,22.0,22.0,Completed
56483,3046,10421,2024-08-03 00:11:41.180154,5,35.0,175.0,Completed
56484,3021,10482,2024-08-07 00:11:41.180154,3,45.0,135.0,Completed
56485,3020,10396,2024-07-25 00:11:41.180154,2,99.0,198.0,Cancelled
56486,3031,10680,2024-07-24 00:11:41.180154,3,35.0,105.0,Completed
56487,3010,10406,2024-07-21 00:11:41.180154,4,19.0,76.0,Completed
56488,3014,10954,2024-07-29 00:11:41.180154,3,48.0,144.0,Completed
56489,3046,10572,2024-08-11 00:11:41.180154,5,35.0,175.0,Completed
56490,3031,10797,2024-07-30 00:11:41.180154,3,35.0,105.0,Completed
56491,3041,10116,2024-08-12 00:11:41.180154,3,18.0,54.0,Completed
56492,3011,10390,2024-07-27 00:11:41.180154,5,140.0,700.0,Completed
56493,3023,10326,2024-07-29 00:11:41.180154,2,20.0,40.0,Completed
56494,3048,10541,2024-07-21 00:11:41.180154,4,30.0,120.0,Completed
56495,3013,10850,2024-08-08 00:11:41.180154,4,179.0,716.0,Completed
56496,3007,10087,2024-07-16 00:11:41.180154,1,250.0,250.0,Completed
56497,3021,10081,2024-08-12 00:11:41.180154,5,45.0,225.0,Completed
56498,3017,10830,2024-07-31 00:11:41.180154,3,22.0,66.0,Completed
56499,3007,10205,2024-07-28 00:11:41.180154,1,250.0,250.0,Completed
56500,3044,10663,2024-08-09 00:11:41.180154,3,45.0,135.0,Completed
56501,3050,10521,2024-08-09 00:11:41.180154,5,75.0,375.0,Completed
56502,3025,10814,2024-07-18 00:11:41.180154,5,10.0,50.0,Completed
56503,3037,10122,2024-07-17 00:11:41.180154,4,199.0,796.0,Completed
56504,3042,10127,2024-08-08 00:11:41.180154,4,16.0,64.0,Completed
56505,3032,10531,2024-07-30 00:11:41.180154,2,19.0,38.0,Completed
56506,3001,10944,2024-07-30 00:11:41.180154,2,449.0,898.0,Completed
56507,3007,10402,2024-07-18 00:11:41.180154,4,250.0,1000.0,Completed
56508,3002,10315,2024-07-29 00:11:41.180154,3,40.0,120.0,Completed
56509,3001,10576,2024-07-20 00:11:41.180154,4,449.0,1796.0,Completed
56510,3013,10924,2024-07-28 00:11:41.180154,2,179.0,358.0,Completed
56511,3017,10815,2024-08-07 00:11:41.180154,3,22.0,66.0,Completed
56512,3009,10997,2024-08-11 00:11:41.180154,3,40.0,120.0,Completed
56513,3002,10031,2024-07-30 00:11:41.180154,2,40.0,80.0,Completed
56514,3022,10117,2024-08-03 00:11:41.180154,2,50.0,100.0,Completed
56515,3011,10578,2024-07-25 00:11:41.180154,5,140.0,700.0,Completed
56516,3038,10807,2024-08-05 00:11:41.180154,4,6.0,24.0,Completed
56517,3001,10272,2024-07-23 00:11:41.180154,3,449.0,1347.0,Completed
56518,3041,10239,2024-07-17 00:11:41.180154,4,18.0,72.0,Completed
56519,3047,10779,2024-08-07 00:11:41.180154,2,279.0,558.0,Completed
56520,3034,10063,2024-07-29 00:11:41.180154,3,17.0,51.0,Completed
56521,3035,10368,2024-07-28 00:11:41.180154,1,99.0,99.0,Completed
56522,3046,10490,2024-08-06 00:11:41.180154,4,35.0,140.0,Completed
56523,3008,10535,2024-07-31 00:11:41.180154,4,28.0,112.0,Completed
56524,3050,10732,2024-07-21 00:11:41.180154,2,75.0,150.0,Completed
56525,3037,10352,2024-08-12 00:11:41.180154,4,199.0,796.0,Completed
56526,3034,10579,2024-08-09 00:11:41.180154,3,17.0,51.0,Completed
56527,3016,10555,2024-08-09 00:11:41.180154,1,60.0,60.0,Completed
56528,3023,10525,2024-07-29 00:11:41.180154,5,20.0,100.0,Completed
56529,3030,10620,2024-08-09 00:11:41.180154,5,14.0,70.0,Completed
56530,3028,10252,2024-08-10 00:11:41.180154,5,35.0,175.0,Completed
56531,3033,10091,2024-08-09 00:11:41.180154,4,40.0,160.0,Completed
56532,3003,10119,2024-07-22 00:11:41.180154,4,110.0,440.0,Completed
56533,3015,10220,2024-08-07 00:11:41.180154,2,35.0,70.0,Completed
56534,3019,10486,2024-08-08 00:11:41.180154,1,20.0,20.0,Completed
56535,3010,10821,2024-08-12 00:11:41.180154,3,19.0,57.0,Completed
56536,3007,10711,2024-08-03 00:11:41.180154,3,250.0,750.0,Completed
56537,3006,10781,2024-08-07 00:11:41.180154,1,25.0,25.0,Completed
56538,3016,10347,2024-08-05 00:11:41.180154,3,60.0,180.0,Completed
56539,3021,10397,2024-08-02 00:11:41.180154,1,45.0,45.0,Completed
56540,3002,10389,2024-07-16 00:11:41.180154,4,40.0,160.0,Completed
56541,3047,10193,2024-07-21 00:11:41.180154,2,279.0,558.0,Completed
56542,3037,10071,2024-07-28 00:11:41.180154,1,199.0,199.0,Completed
56543,3035,10560,2024-07-31 00:11:41.180154,1,99.0,99.0,Completed
56544,3007,10991,2024-07-21 00:11:41.180154,5,250.0,1250.0,Completed
56545,3027,10177,2024-08-11 00:11:41.180154,5,60.0,300.0,Completed
56546,3022,10054,2024-08-02 00:11:41.180154,1,50.0,50.0,Completed
56547,3050,10772,2024-08-09 00:11:41.180154,3,75.0,225.0,Completed
56548,3036,10246,2024-07-30 00:11:41.180154,2,17.0,34.0,Completed
56549,3025,10812,2024-08-02 00:11:41.180154,1,10.0,10.0,Completed
56550,3042,10716,2024-07-24 00:11:41.180154,5,16.0,80.0,Completed
56551,3007,10944,2024-07-25 00:11:41.180154,5,250.0,1250.0,Completed
56552,3001,10399,2024-08-07 00:11:41.180154,2,449.0,898.0,Completed
56553,3032,10649,2024-07-26 00:11:41.180154,2,19.0,38.0,Completed
56554,3004,10446,2024-08-07 00:11:41.180154,5,45.0,225.0,Completed
56555,3005,10615,2024-07-27 00:11:41.180154,3,100.0,300.0,Completed
56556,3035,10428,2024-07-28 00:11:41.180154,1,99.0,99.0,Completed
56557,3011,10193,2024-07-26 00:11:41.180154,5,140.0,700.0,Completed
56558,3028,10490,2024-07-27 00:11:41.180154,1,35.0,35.0,Completed
56559,3045,10509,2024-07-21 00:11:41.180154,5,129.0,645.0,Completed
56560,3013,10800,2024-08-01 00:11:41.180154,5,179.0,895.0,Completed
56561,3008,10738,2024-08-10 00:11:41.180154,2,28.0,56.0,Completed
56562,3004,10653,2024-08-10 00:11:41.180154,2,45.0,90.0,Completed
56563,3005,10117,2024-07-19 00:11:41.180154,5,100.0,500.0,Completed
56564,3002,10726,2024-08-12 00:11:41.180154,5,40.0,200.0,Cancelled
56565,3003,10486,2024-08-05 00:11:41.180154,4,110.0,440.0,Completed
56566,3019,10892,2024-08-06 00:11:41.180154,2,20.0,40.0,Completed
56567,3013,10919,2024-08-03 00:11:41.180154,5,179.0,895.0,Completed
56568,3033,10063,2024-08-05 00:11:41.180154,4,40.0,160.0,Completed
56569,3043,10807,2024-08-08 00:11:41.180154,5,13.0,65.0,Completed
56570,3038,10049,2024-07-18 00:11:41.180154,5,6.0,30.0,Completed
56571,3023,10365,2024-07-30 00:11:41.180154,2,20.0,40.0,Completed
56572,3004,10521,2024-07-17 00:11:41.180154,4,45.0,180.0,Completed
56573,3034,10151,2024-07-17 00:11:41.180154,3,17.0,51.0,Completed
56574,3016,10749,2024-07-16 00:11:41.180154,2,60.0,120.0,Completed
56575,3003,10008,2024-07-30 00:11:41.180154,1,110.0,110.0,Completed
56576,3041,10179,2024-08-01 00:11:41.180154,2,18.0,36.0,Completed
56577,3014,10552,2024-08-02 00:11:41.180154,4,48.0,192.0,Completed
56578,3008,10721,2024-08-11 00:11:41.180154,3,28.0,84.0,Completed
56579,3043,10918,2024-08-09 00:11:41.180154,3,13.0,39.0,Completed
56580,3045,10716,2024-07-30 00:11:41.180154,1,129.0,129.0,Completed
56581,3014,10672,2024-08-06 00:11:41.180154,5,48.0,240.0,Completed
56582,3015,10389,2024-08-05 00:11:41.180154,2,35.0,70.0,Completed
56583,3025,10002,2024-07-18 00:11:41.180154,3,10.0,30.0,Completed
56584,3035,10120,2024-07-16 00:11:41.180154,5,99.0,495.0,Completed
56585,3002,10513,2024-08-08 00:11:41.180154,1,40.0,40.0,Completed
56586,3027,10679,2024-08-10 00:11:41.180154,2,60.0,120.0,Completed
56587,3047,10404,2024-07-20 00:11:41.180154,4,279.0,1116.0,Completed
56588,3010,10736,2024-08-01 00:11:41.180154,1,19.0,19.0,Completed
56589,3045,10507,2024-08-04 00:11:41.180154,2,129.0,258.0,Completed
56590,3047,10081,2024-08-05 00:11:41.180154,1,279.0,279.0,Completed
56591,3011,10193,2024-08-06 00:11:41.180154,2,140.0,280.0,Completed
56592,3036,10819,2024-07-22 00:11:41.180154,3,17.0,51.0,Completed
56593,3009,10728,2024-08-05 00:11:41.180154,4,40.0,160.0,Cancelled
56594,3035,10893,2024-07-26 00:11:41.180154,3,99.0,297.0,Completed
56595,3038,10119,2024-07-21 00:11:41.180154,1,6.0,6.0,Completed
56596,3010,10991,2024-08-10 00:11:41.180154,3,19.0,57.0,Completed
56597,3034,10204,2024-08-06 00:11:41.180154,2,17.0,34.0,Completed
56598,3039,10012,2024-08-04 00:11:41.180154,4,399.0,1596.0,Completed
56599,3015,10997,2024-07-20 00:11:41.180154,1,35.0,35.0,Completed
56600,3007,10271,2024-07-23 00:11:41.180154,3,250.0,750.0,Completed
56601,3003,10660,2024-08-24 00:11:41.180154,5,110.0,550.0,Completed
56602,3025,10184,2024-08-23 00:11:41.180154,1,10.0,10.0,Completed
56603,3049,10552,2024-08-16 00:11:41.180154,4,10.0,40.0,Cancelled
56604,3040,10898,2024-08-23 00:11:41.180154,3,70.0,210.0,Completed
56605,3020,10306,2024-09-12 00:11:41.180154,2,99.0,198.0,Completed
56606,3023,10672,2024-08-27 00:11:41.180154,3,20.0,60.0,Completed
56607,3011,10192,2024-08-24 00:11:41.180154,4,140.0,560.0,Completed
56608,3007,10610,2024-09-11 00:11:41.180154,5,250.0,1250.0,Completed
56609,3020,10326,2024-09-06 00:11:41.180154,3,99.0,297.0,Completed
56610,3020,10204,2024-09-11 00:11:41.180154,4,99.0,396.0,Cancelled
56611,3022,10296,2024-08-20 00:11:41.180154,5,50.0,250.0,Completed
56612,3047,10184,2024-08-30 00:11:41.180154,5,279.0,1395.0,Completed
56613,3027,10898,2024-08-27 00:11:41.180154,5,60.0,300.0,Completed
56614,3027,10390,2024-08-29 00:11:41.180154,4,60.0,240.0,Completed
56615,3005,10243,2024-08-23 00:11:41.180154,2,100.0,200.0,Completed
56616,3050,10428,2024-08-28 00:11:41.180154,4,75.0,300.0,Completed
56617,3037,10306,2024-09-01 00:11:41.180154,5,199.0,995.0,Completed
56618,3043,10746,2024-08-18 00:11:41.180154,5,13.0,65.0,Completed
56619,3018,10971,2024-08-25 00:11:41.180154,5,30.0,150.0,Completed
56620,3021,10420,2024-08-20 00:11:41.180154,2,45.0,90.0,Completed
56621,3022,10850,2024-09-04 00:11:41.180154,2,50.0,100.0,Completed
56622,3007,10537,2024-08-29 00:11:41.180154,2,250.0,500.0,Completed
56623,3032,10162,2024-08-29 00:11:41.180154,4,19.0,76.0,Completed
56624,3045,10689,2024-09-03 00:11:41.180154,4,129.0,516.0,Completed
56625,3007,10501,2024-08-27 00:11:41.180154,2,250.0,500.0,Completed
56626,3003,10632,2024-09-04 00:11:41.180154,5,110.0,550.0,Completed
56627,3035,10891,2024-09-10 00:11:41.180154,5,99.0,495.0,Completed
56628,3011,10421,2024-09-09 00:11:41.180154,3,140.0,420.0,Cancelled
56629,3028,10898,2024-09-01 00:11:41.180154,5,35.0,175.0,Completed
56630,3032,10750,2024-08-30 00:11:41.180154,4,19.0,76.0,Completed
56631,3013,10474,2024-08-16 00:11:41.180154,4,179.0,716.0,Completed
56632,3039,10575,2024-08-24 00:11:41.180154,2,399.0,798.0,Completed
56633,3024,10314,2024-09-12 00:11:41.180154,5,12.0,60.0,Completed
56634,3043,10987,2024-08-19 00:11:41.180154,2,13.0,26.0,Completed
56635,3036,10659,2024-09-01 00:11:41.180154,5,17.0,85.0,Completed
56636,3043,10053,2024-08-18 00:11:41.180154,5,13.0,65.0,Completed
56637,3001,10315,2024-08-16 00:11:41.180154,4,449.0,1796.0,Completed
56638,3009,10608,2024-08-25 00:11:41.180154,1,40.0,40.0,Completed
56639,3003,10063,2024-08-28 00:11:41.180154,4,110.0,440.0,Completed
56640,3020,10034,2024-09-10 00:11:41.180154,1,99.0,99.0,Completed
56641,3044,10429,2024-09-12 00:11:41.180154,2,45.0,90.0,Completed
56642,3020,10322,2024-08-18 00:11:41.180154,5,99.0,495.0,Completed
56643,3042,10420,2024-08-16 00:11:41.180154,1,16.0,16.0,Completed
56644,3014,10253,2024-08-31 00:11:41.180154,5,48.0,240.0,Completed
56645,3014,10173,2024-08-31 00:11:41.180154,5,48.0,240.0,Completed
56646,3044,10687,2024-09-04 00:11:41.180154,5,45.0,225.0,Completed
56647,3019,10504,2024-09-11 00:11:41.180154,3,20.0,60.0,Completed
56648,3038,10199,2024-09-08 00:11:41.180154,2,6.0,12.0,Completed
56649,3009,10305,2024-08-26 00:11:41.180154,1,40.0,40.0,Completed
56650,3047,10561,2024-08-21 00:11:41.180154,5,279.0,1395.0,Completed
56651,3025,10081,2024-08-16 00:11:41.180154,2,10.0,20.0,Completed
56652,3036,10151,2024-09-04 00:11:41.180154,4,17.0,68.0,Completed
56653,3003,10081,2024-09-02 00:11:41.180154,3,110.0,330.0,Completed
56654,3021,10800,2024-09-11 00:11:41.180154,5,45.0,225.0,Completed
56655,3044,10752,2024-08-28 00:11:41.180154,3,45.0,135.0,Completed
56656,3043,10752,2024-08-31 00:11:41.180154,1,13.0,13.0,Cancelled
56657,3001,10721,2024-08-30 00:11:41.180154,1,449.0,449.0,Completed
56658,3013,10668,2024-09-01 00:11:41.180154,1,179.0,179.0,Completed
56659,3020,10462,2024-08-31 00:11:41.180154,3,99.0,297.0,Completed
56660,3007,10624,2024-09-12 00:11:41.180154,3,250.0,750.0,Completed
56661,3035,10051,2024-09-10 00:11:41.180154,2,99.0,198.0,Completed
56662,3007,10597,2024-08-19 00:11:41.180154,3,250.0,750.0,Completed
56663,3015,10770,2024-08-18 00:11:41.180154,2,35.0,70.0,Completed
56664,3030,10486,2024-08-26 00:11:41.180154,5,14.0,70.0,Completed
56665,3020,10356,2024-08-17 00:11:41.180154,1,99.0,99.0,Completed
56666,3035,10267,2024-08-22 00:11:41.180154,4,99.0,396.0,Completed
56667,3048,10625,2024-08-27 00:11:41.180154,4,30.0,120.0,Completed
56668,3005,10696,2024-08-18 00:11:41.180154,4,100.0,400.0,Completed
56669,3034,10861,2024-09-07 00:11:41.180154,2,17.0,34.0,Completed
56670,3009,10336,2024-09-04 00:11:41.180154,5,40.0,200.0,Completed
56671,3018,10767,2024-09-01 00:11:41.180154,2,30.0,60.0,Completed
56672,3001,10535,2024-08-30 00:11:41.180154,2,449.0,898.0,Completed
56673,3006,10878,2024-09-08 00:11:41.180154,3,25.0,75.0,Completed
56674,3013,10509,2024-08-24 00:11:41.180154,3,179.0,537.0,Completed
